328555 5.033 /home/saulius/struct/cod/hkl/2/2219964.hkl
328477 4.553 /home/saulius/struct/cod/hkl/2/2103880.hkl
328371 5.435 /home/saulius/struct/cod/hkl/2/2226487.hkl
327982 5.059 /home/saulius/struct/cod/hkl/2/2227223.hkl
327556 4.865 /home/saulius/struct/cod/hkl/2/2218414.hkl
327548 5.559 /home/saulius/struct/cod/hkl/2/2228171.hkl
327155 4.858 /home/saulius/struct/cod/hkl/2/2222506.hkl
326680 4.888 /home/saulius/struct/cod/hkl/2/2226066.hkl
326459 4.943 /home/saulius/struct/cod/hkl/2/2218045.hkl
326121 4.755 /home/saulius/struct/cod/hkl/2/2219873.hkl
326110 5.295 /home/saulius/struct/cod/hkl/2/2222478.hkl
325808 4.547 /home/saulius/struct/cod/hkl/2/2017055.hkl
325573 4.970 /home/saulius/struct/cod/hkl/2/2228505.hkl
